pid,name,manufacturer,preview_image
201401905,나드릴정(나프로닐옥살산염),대우제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426852464500184
201404800,넥스파정40밀리그램(에스오메프라졸마그네슘삼수화물),하나제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300047
201500168,파누엘정2.5밀리그램(레트로졸),크리스탈생명과학(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000158
201402732,칸디노캡슐(플루코나졸),(주)화이트생명과학,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426872668200059
201402883,이연세픽심캡슐(세픽심수화물),이연제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600019
201403554,엑시피움정20mg(에스오메프라졸마그네슘삼수화물),광동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426902269900048
201405512,엔테카로정0.5밀리그램(엔테카비르),케이엠에스제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674126111200182
201500619,리파르정20밀리그램(아토르바스타틴칼슘수화물),한국콜마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427000324100027
201403599,토파원정25밀리그램(토피라메이트),(주)마더스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426904094800012
201405524,아토스탄정20mg(아토르바스타틴칼슘수화물),(주)동구바이오제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426969102600194
200702138,에이프로젠클로피도그렐정(클로피도그렐황산염),에이프로젠제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v4DD
201402934,세바타캡슐60밀리그램(둘록세틴염산염),삼진제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148604293243500025
201403083,레보코프정(레보드로프로피진),(주)경보제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426883768200051
201404429,암로실정(암로디핀베실산염),한국유니온제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426933077600010
201405617,콩브럭정1.25밀리그램(비소프롤롤푸마르산염),에리슨제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426973872300095
201405619,로디비카정5/20밀리그램,한림제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426973872300122
201007569,발사원플러스정160/12.5밀리그램,에이치케이이노엔(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154298763309300069
201405525,엔테카로정1밀리그램(엔테카비르),케이엠에스제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674126111200188
201405598,무코레바정(레바미피드),구주제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426973872300053
201405027,세렉스캡슐(세레콕시브),(주)하원제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6GpD
201405056,킹드론디정,(주)파마킹,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426959368900033
201500533,대화로자탄정(로사르탄칼륨),대화제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723193923400086
201403457,카덴자정10/160mg,삼익제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152795410353100157
201404023,아트로드정20mg(아토르바스타틴칼슘수화물),(주)화이트생명과학,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153858122989400080
201404026,지노드론플러스디정,진양제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426916994200161
201404801,넥스파정20밀리그램(에스오메프라졸마그네슘삼수화물),하나제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300052
201405791,엔크루드정0.5밀리그램(엔테카비르),(주)엘지화학,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148717327956500010
201405795,파모텐정20밀리그램(파모티딘),(주)이든파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6ibdbl6G-
199703550,"사파락실캡슐(세파드록실)[수출명:OradoxCapsuleFadroxCapsule500mg,NeworadoxCap.)",대한뉴팜(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151326377070200145
201402913,오엠피에스정20밀리그램(에스오메프라졸마그네슘이수화물),(주)종근당,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600081
201404114,디아젠캡슐(디아세레인),(주)뉴젠팜,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426922449700056
201404271,디센트에스정,(주)바이넥스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000045
201500649,리피엔정20밀리그램(아토르바스타틴칼슘삼수화물),(주)이든파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1McEBdO4Bsu
201403736,에스졸정40밀리그램(에스오메프라졸마그네슘삼수화물),진양제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v2vz
201401792,듀로프렉스캡슐30밀리그램(둘록세틴염산염),고려제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426852464500157
201403242,마그밀에스정(산화마그네슘),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426889104800092
201501207,뉴젠포지정10/160밀리그램,(주)뉴젠팜,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427011143100117
201405620,불티움구강붕해필름10밀리그램(타다라필),(주)서울제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426973872300128
201405622,알비스D정,(주)대웅제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599016029800169
201405628,알클린정(알벤다졸),(주)퍼슨,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426973872300158
201405631,레보티진정(레보세티리진염산염),대한뉴팜(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426973872300166
201402565,훼너에스연질캡슐,(주)알피바이오,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426867280800145
201402579,케어칼디엠정,일동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152216525755700036
201404717,아드레큐에이정,(주)마더스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426943179400109
201404726,하비카정5/20밀리그램,(주)화이트생명과학,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426943179400112
201405855,글로포지정5/160밀리그램,(주)한국글로벌제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148829642896300071
200102623,피디정(메틸프레드니솔론),제이더블유신약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427733626400141
200102789,잔타놀정,조아제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426395116500080
200005321,타스나정(탄산수소나트륨),(주)넥스팜코리아,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Lk2
201405781,치옥트린에이취알정600밀리그램(티옥트산),대화제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723193923400058
201404707,뮤코틸캡슐(아세틸시스테인),(주)한국글로벌제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426943179400080
201402269,휘바로정2밀리그램(피타바스타틴칼슘),일성신약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000106
200500305,하이잘탄정50밀리그램(로사르탄칼륨),(주)한독,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428147654400108
201405841,레보모스정2.5/20밀리그램,안국약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426979745100105
200001425,바로쿨정(클로닉신리시네이트),이니스트바이오제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427738395000081
201501270,콕스비토캡슐100밀리그램(세레콕시브),(주)종근당,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154598997427900141
201402986,유로나정10mg(프로피베린염산염),명문제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600178
201406125,레보플러스정750밀리그램(레보플록사신수화물),코오롱제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426985017000127
201404593,올멕포스정5/20밀리그램,제이더블유중외제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426938187600096
201404594,푸리나정(클로르족사존),한국코러스(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426938187600102
201404597,올메듀오정10/40밀리그램,(주)휴온스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426938187600114
201404855,명문레플루노미드정10밀리그램,명문제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300120
201404857,쎌빅캡슐(세레콕시브),알보젠코리아(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300129
201404519,루디아캡슐50밀리그램(디아세레인),(주)한국피엠지제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426938187600008
201403895,팜시나정(팜시클로비르),(주)이든파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426912014600062
201501074,투콜캡슐,(주)아이월드제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427011143100072
201404474,로수코정10밀리그램(로수바스타틴칼슘),한국노바티스(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MeM47xF8SR
201404515,올로비카정10/40mg,대원제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426933077600193
201404516,올로비카정5/40mg,대원제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426933077600197
201500041,티지피파모티딘정10밀리그램,태극제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NBWZ9IclDi
201500067,피타바스정4밀리그램(피타바스타틴칼슘),초당약품공업(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000084
200402490,글리메츠정(글리메피리드),(주)아이월드제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428083381200153
201405828,라비원정,(주)서울제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426979745100089
201406036,세시브캡슐200mg(세레콕시브),삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148717327956500082
201404598,레브로신정(레보드로프로피진),(주)이든파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426938187600117
201403748,메트폴엠정(메트포르민염산염),(주)마더스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426906991700059
201403529,라베파정20밀리그램(라베프라졸나트륨),한국코러스(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426900322900077
201403532,올메자탄정20mg(올메사탄메독소밀),알리코제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426900322900087
201403559,타목실린정500밀리그램(아목시실린·설박탐피복실),(주)일화,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426902269900056
201403567,칼리젠정(칼리디노게나제),(주)뉴젠팜,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426902269900083
200410832,알프라낙스정0.5밀리그람,(주)한국파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428078002600079
200201731,스타맥스정(은교산),오스틴제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428018612500079
201401492,바라카비어정0.5밀리그램(엔테카비르),건일제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426852464500048
201401971,비엔코연질캡슐,한국프라임제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000050
201405796,시메텐정(시메티딘),(주)이든파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426979745100077
201404487,노마에스정2.5밀리그램(에스암로디핀베실산염2.5수화물),하나제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426933077600158
201404492,에피스틴정(에피나스틴염산염),미래제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148829657920500095
201402984,그린콜샷리퀴드연질캡슐,(주)알피바이오,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723205468400057
201401786,산도스에스시탈로프람정20밀리그램,한국산도스(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MeM47xF8Db
201404781,세로카정5/20밀리그램,(주)유영제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426943179400163
201404784,아세돌정,(주)이든파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426943179400166
201406169,리비카정10/40밀리그램,한국프라임제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000001
201405633,밀타오디정30mg(미르타자핀),명인제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150108363896700144
201405193,이라졸정(이트라코나졸고체분산체),(주)한국파비스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426964205900046
201500367,아토젯정10/10밀리그램,한국엠에스디(유),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426995046400068
201702735,파나신캡슐(배농산급탕),정우신약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152216525755800001
201402931,파워쎈에프연질캡슐,한국프라임제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600096
201402954,비타엔콜플러스캡슐,알리코제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600131
201403380,페인엔젤이부연질캡슐(이부프로펜),제이더블유중외제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426893625400163
201403398,듀아비브정0.45/20밀리그램,한국화이자제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723205468400031
201405992,유로디핀정(암로디핀베실산염),메딕스제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426985017000025
201401625,치옥산에이치알정(티옥트산),영풍제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426852464500109
201402291,퀵코연질캡슐,(주)테라젠이텍스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000136
201403818,넥소프라정40mg(에스오메프라졸마그네슘이수화물),(주)파마킹,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426906991700106
201403827,투발타캡슐30밀리그램(둘록세틴염산염),현대약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426906991700124
201402589,미라프정1.0밀리그램(프라미펙솔염산염일수화물),현대약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426867280800163
201403187,오스틴아스피린캡슐,오스틴제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426883768200174
201403188,티옥산에이치알정600밀리그램(티옥트산),에이프로젠제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426883768200177
201403305,발사핀정5/80밀리그램,(주)화이트생명과학,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723232496800051
201404160,슈글렛정50밀리그램(이프라글리플로진L-프롤린),한국아스텔라스제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NB2DoAuR1J
201404092,큐나제정(스트렙토키나제·스트렙토도르나제),(주)메디카코리아,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426922449700030
201404267,다이릴정(글리메피리드),한국코러스(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000038
201404481,리피산트정20밀리그램(아토르바스타틴칼슘수화물),보령제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426933077600139
201404858,치옥타드에이취알정600mg(티옥트산),(주)한국글로벌제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300145
201406033,가스모빌정(모사프리드시트르산염수화물),유니메드제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MncJAM5kFN
201402678,삼진아스피린장용정,삼진제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148674136277000016
200500111,이노엔로자탄정50밀리그램(로사르탄칼륨),에이치케이이노엔(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428181019400191
201403085,나프메드정500/20밀리그램,에스케이케미칼(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151922765025100149
200608164,뉴진비타정,한미약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333330132400060
200402466,웰피트캡슐(플루옥세틴염산염),우리들제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152285645249900037
201403022,에페리신정(에페리손염산염),이연제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154117321408100010
200702892,웰인캡슐(은교산),아이큐어(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6HV7
201500072,셀자틴정(니자티딘),(주)텔콘알에프제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150669837843700033
200803424,레믹실오디티정30밀리그램(미르타자핀),한국노바티스(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MeM47xF8N5
201403872,뉴펙스듀오정5mg/10mg,한국유나이티드제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426912014600017
201402826,알리겔정(알마게이트),(주)하원제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MhfYG_kzbx
201403031,독시정(독시사이클린수화물),(주)하원제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426883768200002
201404050,티비케이정50밀리그램(돌루테그라비르나트륨),(주)글락소스미스클라인,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426922449700009
201406196,독시라마이신캡슐100mg(독시사이클린수화물),(주)씨엘팜,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154598997427900153
201401512,리스펜오디정2밀리그램(리스페리돈),명인제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148829657920500034
201402936,씨엠지암로디핀정5mg(암로디핀베실산염),(주)씨엠지제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600117
201500186,조아세레콕시브캡슐200밀리그램,조아제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000184
201500315,파마시메티딘정200밀리그램(시메티딘),(주)한국파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426995046400095
201404036,휴온스아토르바스타틴정40밀리그램(아토르바스타틴칼슘삼수화물),(주)휴온스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426916994200176
201404513,메트폭스서방정(메트포르민염산염),제이더블유중외제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426933077600190
201402039,안플리코정(사르포그렐레이트염산염),한국프라임제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000014
201402365,리네졸린정600밀리그램(리네졸리드),영진약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000188
201402366,조터나흡입용캡슐110/50마이크로그램,한국산도스(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599006526900020
201500214,마토탑연질캡슐,한국프라임제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426995046400014
201500958,한콕스캡슐200mg(세레콕시브),한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427005120400133
201501271,콘서타OROS서방정36밀리그램(메틸페니데이트염산염),(주)한국얀센,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148128723103400003
201501273,콘서타OROS서방정54밀리그램(메틸페니데이트염산염),(주)한국얀센,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148128723103400009
201404557,씨엠지펜톡시필린서방정400mg(펜톡시필린),(주)씨엠지제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426938187600051
201401550,콜디앤스피드캡슐,제이에스제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147759746971700002
201403391,확펜연질캡슐(나프록센),(주)유한양행,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152484364307200105
200103110,헤파필연질캡슐(비페닐디메틸디카르복실레이트)(수출용),케이엠에스제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809042024200101
199700233,동광록시트로마이신정,동광제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154595757329100088
200811989,동광몬테루카스트정10밀리그램(몬테루카스트나트륨),동광제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N3ivmErso7
201403881,로바탄정5밀리그램(로수바스타틴칼슘),(주)한국글로벌제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148829642896300059
201403884,알포엔정(콜린알포세레이트),(주)메디카코리아,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426912014600044
201404406,페인엔젤센연질캡슐(나프록센),제이더블유중외제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000159
201403455,카덴자정5/80mg,삼익제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152795410353100145
201501322,뉴트리-비골드정,코오롱제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427011143100143
201500023,라베라정20mg(라베프라졸나트륨),(주)이든파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154307385481000043
200500186,칼디텍츄어블정,동광제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428142941300172
201401374,뮤렉실정(에페리손염산염),성원애드콕제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426847266800138
201401377,바이크로정(팜시클로비르),한국휴텍스제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152242078467000088
201404014,로스타젠정10밀리그램(로수바스타틴칼슘),(주)뉴젠팜,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N9-UdVMRqI
201404127,라토바정20밀리그램(아토르바스타틴칼슘수화물),에이프로젠제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426922449700078
201404649,메디로펜정(록소프로펜나트륨수화물),메딕스제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426938187600166
200502866,토피론정100밀리그램(토피라메이트),한림제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v1_P
201404419,한시움정40mg(에스오메프라졸마그네슘이수화물),한올바이오파마(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700150
201404425,카르베롤서방캡슐16밀리그램(카르베딜롤),한미약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000199
201500122,비알에스락캡슐(바실루스리케니포르미스균),(주)보령바이오파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426989724000139
199801844,세리콘정300mg(아세트아미노펜),오스틴제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427708320500182
201402563,라니돈정75밀리그램(라니티딘염산염),(주)메디포럼제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150159525484900173
201402566,카디나제정50단위(칼리디노게나제),미래제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148829657920500070
201402861,뉴모틴정(모사프리드시트르산염이수화물),한국약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426872668200196
201402866,프레스틴정5밀리그램(암로디핀베실산염),크리스탈생명과학(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600013
201500422,엑스프람정20밀리그램(에스시탈로프람옥살산염),현대약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426995046400122
201403142,바사탄정80밀리그램(발사르탄),(주)화이트생명과학,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N9-UdVMRvr
201501039,엔피렌정(애엽95%에탄올연조엑스(20→1)),대한뉴팜(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427011143100036
201401984,로벨리토정300/10밀리그램,한미약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148829647856400010
201403561,로바스타정5밀리그램(로수바스타틴칼슘),한국유나이티드제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426902269900074
201500752,현대탐스로신염산염캡슐,현대약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427000324100188
201500852,유니버거에프정0.04밀리그램(베라프로스트나트륨),유니메드제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148137360256300038
201401417,라니린에스정,제이더블유신약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426847266800180
201404896,네시나액트정25/15밀리그램,한국다케다제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300198
201404134,슈바스타정(로수바스타틴칼슘),조아제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426922449700081
201406179,알비틴정,(주)메디카코리아,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MnHPqjXzSu
201405437,엔테퀄정1밀리그램(엔테카비르),(주)한독,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426969102600022
201406162,글로실린정375mg,(주)한국글로벌제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426985017000180
201501025,한미오메가연질캡슐(오메가-3-산에틸에스테르90),한미약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427011143100015
201501037,알비트리정,제일약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427011143100030
201405382,엠피디핀정(암로디핀베실산염),(주)마더스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426964205900179
201405482,카노아연질캡슐(콜린알포세레이트),안국약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031037161000017
201402001,디사르정(발사르탄),(주)파마킹,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000102
201406094,유나케어정5mg(솔리페나신숙신산염),미래제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151620370213300101
201406102,셀렉카정200밀리그램(세레콕시브),경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426985017000115
201500429,하이테신정2밀리그램(테라조신염산염수화물),(주)휴비스트제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148829647856400116
201500439,바로콕스캡슐200밀리그램(세레콕시브),신풍제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426995046400140
201405912,에스다운정(방풍통성산건조엑스(4.6→1),(주)휴온스메디케어,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426979745100185
201405792,둘로틴캡슐30밀리그램(둘록세틴염산염),(주)이든파마,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426979745100068
201402884,동광레바미피드정,동광제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600022
201403040,옥타디핀정(암로디핀베실산염),(주)화이트생명과학,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723209387200069
200502472,디멘틴정,영풍제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428142941300066
